ID,fraud_flag
456,0.0010551709
457,0.0068413406
458,0.0032331576
459,8.262817e-05
460,0.008073638
461,0.001333088
462,0.013813651
463,0.009774747
464,0.05751699
465,0.006377567
466,0.07216364
467,0.00020412158
468,0.25361067
469,0.00017218957
470,0.0010013789
471,0.0056788777
472,0.0007944866
473,0.00050759956
474,0.0029951932
475,0.11021288
476,0.002653491
477,0.0027208056
478,0.0004072929
479,0.0031416442
480,0.0010666146
481,0.29120126
482,0.00091299164
483,0.09385965
484,0.0040871087
485,0.014495533
486,0.26968277
487,0.046751037
488,0.0017241808
489,0.0033475172
490,7.508464e-05
491,0.0009964149
492,0.002924028
493,0.024167972
494,0.0001766395
495,0.01224774
496,0.020572148
497,0.00017641076
498,0.0005834203
499,0.019905973
500,0.011776711
501,0.0015100029
502,9.553564e-05
503,0.0015352571
504,0.0076840613
505,0.0004586855
506,0.0001962429
507,0.0009955572
508,0.010235913
509,0.005155129
510,0.0060720174
511,0.009055782
512,0.005451689
513,0.017273169
514,0.026064094
515,0.21627972
516,0.085027106
517,0.3904954
518,0.022970103
519,0.017345274
520,0.009055782
521,0.0011782943
522,0.08288368
523,0.010659383
524,0.16869122
525,0.0060792277
526,0.046316717
527,0.038053624
528,0.0019759028
529,0.013684385
530,0.00025546417
531,0.0002900433
532,0.0031208775
533,0.00012134815
534,0.0038083128
535,0.00061855454
536,0.001538369
537,0.0012307158
538,0.10011956
539,0.000521475
540,0.015574264
541,0.08639137
542,0.0056415177
543,0.014014475
544,0.0062296055
545,0.007005331
546,0.0024406745
547,0.0039794603
548,0.0024930302
549,0.0029813799
550,0.0056814714
551,0.00095607893
552,0.043969426
553,0.0041212803
554,0.46399263
555,0.00028586877
556,0.00032293334
557,6.11487e-05
558,0.0005570905
559,0.005990106
560,0.008383303
561,0.00046299378
562,0.0062146895
563,0.00083177385
564,0.012534393
565,0.00048791367
566,0.00046534344
567,0.0018824788
568,0.00078997365
569,0.020848349
570,0.020117288
571,0.00017487751
572,0.002353926
573,0.0018768589
574,0.009449978
575,0.06849773
576,0.000148684
577,0.04403593
578,0.0011994798
579,0.0012196789
580,0.08321362
581,0.0008723118
582,0.0008426403
583,0.0020428689
584,0.020152671
585,0.031915072
586,0.010806923
587,0.07781096
588,0.031388648
589,0.00030650743
590,0.019059092
591,0.006377328
592,0.005266505
593,0.1133053
594,0.25758407
595,0.0021735034
596,0.13095109
597,0.059193306
598,0.011196931
599,0.0006915076
600,0.0002758324
601,0.022846851
602,0.02220744
603,0.04250489
604,1.4058023e-05
605,0.040102396
606,0.00031021604
607,0.002441204
608,0.026500529
609,0.0022528598
610,0.04335761
611,0.00562571
612,0.0008356427
613,0.002813109
614,0.1576352
615,0.23139313
616,0.00053617085
617,0.00045318744
618,0.00033873747
619,0.006456524
620,0.0022553233
621,0.0012274489
622,0.13043943
623,0.00014673221
624,0.0406038
625,0.0016605983
626,0.0014237792
627,0.011667628
628,0.00010998129
629,0.002289931
630,0.0069297035
631,0.00019240446
632,0.0047990005
633,0.026057752
634,0.0009435541
635,0.40283537
636,0.011661531
637,0.12475411
638,0.00020533809
639,0.0029775426
640,0.0031208775
641,0.0012658318
642,0.0037555848
643,0.1576352
644,0.17219663
645,0.00032647562
646,0.032933887
647,0.41262075
648,0.0033541177
649,0.011932246
650,0.0060342145
651,0.000116684336
652,0.10742221
653,0.0007659606
654,0.26174706
655,0.030478444
656,0.052113865
657,5.4948763e-05
658,0.012614397
659,0.0037250854
660,0.017042369
661,0.00048913603
662,0.008612242
663,0.001101022
664,0.0006320125
665,0.030274417
666,0.0018909448
667,0.015060874
668,0.053080957
669,3.6940844e-05
670,0.0075805625
671,0.001021616
672,0.00013208769
673,0.00023214877
674,0.00712667
675,0.30068168
676,0.008033115
677,0.09797567
678,0.0012196789
679,0.012692132
680,0.0010861937
681,0.0006391439
682,0.13423407
683,0.040102396
684,0.0012616166
685,0.0005437852
686,0.09855984
687,0.0012616166
688,0.003564346
689,0.002369245
690,0.19260009
691,0.003892668
692,0.000109914916
693,0.00085007347
694,0.15059438
695,0.23150864
696,0.055013567
697,0.08108432
698,0.00024802855
699,0.05908748
700,0.0013035621
701,0.03034806
702,0.00016528327
703,0.0003484026
704,0.046745904
705,0.032109063
706,0.07718036
707,0.0036633222
708,0.0036479067
709,0.00559797
710,0.00014379759
711,0.0013737391
712,5.2254913e-05
713,0.0874434
714,0.034454476
715,0.0043400675
716,1.459876e-06
717,0.0061496305
718,0.0048541985
719,0.042967215
720,0.00011994898
721,0.0040925196
722,0.0022454797
723,0.0004331289
724,0.013899131
725,0.0016901933
726,0.0012196789
727,0.003199518
728,0.0088142
729,0.00040133126
730,0.0078605255
731,0.36729705
732,0.03016372
733,0.010648165
734,0.0012830049
735,0.011855941
736,0.011890755
737,0.0062905164
738,0.007936669
739,0.0014253203
740,5.3421998e-05
741,0.02250609
742,0.00029859034
743,0.00019625374
744,0.000465288
745,0.076675735
746,0.0044056457
747,0.009211659
748,0.05843158
749,0.15059438
750,0.0104788225
751,0.0017945288
752,0.010728592
753,0.0036728755
754,0.00012373745
755,0.00094677793
756,0.0031292795
757,0.066397086
758,0.04590056
759,0.11316705
760,0.00086163636
761,0.20378703
762,0.0019814982
763,4.7322337e-05
764,0.009515292
765,0.0014343495
766,0.001137254
767,0.00047516898
768,0.007935321
769,0.00047414488
770,0.0034629363
771,9.885808e-05
772,0.0012423287
773,0.0041472954
774,4.6644807e-05
775,0.038991157
776,0.0018162886
777,0.00088607415
778,0.014872352
779,0.002448789
780,8.127149e-05
781,0.00011880758
782,0.00019981942
783,0.00088607415
784,0.0010694676
785,0.006123939
786,0.08895611
787,0.0019411941
788,0.0032562702
789,0.0013466374
790,0.00054963055
791,0.0009812148
792,0.024965534
793,0.02917645
794,3.9860915e-06
795,0.00028648073
796,0.011525438
797,0.40977263
798,0.0048975004
799,0.0021735034
800,0.0028666665
801,0.05759873
802,2.6294652e-05
803,8.039993e-06
804,0.12259957
805,0.0007686521
806,0.0010003682
807,0.008867071
808,2.1136807e-06
809,0.049206603
810,0.0033162911
811,0.002037526
812,0.009604253
813,2.0217845e-05
814,0.009031578
815,0.002049758
816,0.00084407034
817,0.0013315527
818,0.0030722998
819,4.402011e-05
820,0.0019982546
821,0.21311577
822,0.01963618
823,0.016813047
824,0.00079893507
825,0.002158879
826,0.00015862563
827,0.028380342
828,0.006867094
829,0.2857357
830,0.0057542417
831,0.004137326
832,0.021495275
833,0.0030685137
834,0.00085362955
835,0.00022101711
836,0.052113865
837,0.002642613
838,0.0016399012
839,0.0016464336
840,0.001310831
841,6.11701e-05
842,0.00028749532
843,0.017443195
844,0.0019331706
845,0.006528589
846,0.4157698
847,0.011661427
848,0.001025463
849,0.012826218
850,0.018769197
851,7.825433e-05
852,0.00024102474
853,0.07405634
854,0.023036303
855,0.0048006587
856,0.033367407
857,0.0038502007
858,0.00427361
859,0.0006359202
860,0.00079238584
861,0.0024807814
862,0.03457415
863,0.00052458356
864,0.0029568863
865,0.05129651
866,0.121808775
867,0.0023404488
868,0.20702732
869,0.0017740282
870,0.009297315
871,0.019745965
872,0.01135939
873,0.07172536
874,0.0011096643
875,0.17204599
876,0.0041963654
877,8.0927726e-05
878,0.0018311405
879,0.13423407
880,0.0011600986
881,0.0020368525
882,0.060730163
883,0.004166478
884,0.008655672
885,0.00019485474
886,0.00012416851
887,0.0042004483
888,0.0024788303
889,0.0005317336
890,0.00061326876
891,0.0040925196
892,0.009724604
893,0.013575246
894,0.0004274295
895,0.0025380817
896,0.43234795
897,0.006750461
898,0.00495601
899,0.00025803866
900,0.007402993
901,0.003870051
902,0.00061473524
903,0.0025707812
904,0.0005837615
905,0.019988976
906,0.0037675467
907,0.016927637
908,0.0107676815
909,0.0075137136
910,0.0006545182
911,0.044908352
912,0.0023789643
913,0.0013933782
914,0.0036728755
915,0.00027198732
916,0.000740903
917,0.025833596
918,0.0030902664
919,0.15804692
920,0.51424295
921,0.00031730483
922,0.0011994798
923,0.055257794
924,0.015251609
925,0.05597894
926,0.0004624713
927,0.0107861655
928,0.001521476
929,0.00052056194
930,0.0004443723
931,0.1420096
932,9.6857286e-05
933,0.026464308
934,0.17718776
935,2.3395558e-05
936,0.018039068
937,0.0027741904
938,0.07273854
939,0.00636106
940,0.00052575796
941,0.0017181188
942,0.047990553
943,0.54410535
944,0.0035481043
945,0.40283537
946,0.0015912494
947,0.057979196
948,0.00039599664
949,0.0011930986
950,0.00037698742
951,0.0063152323
952,0.002446833
953,0.0023773557
954,0.00083053
955,0.3240367
956,0.0067415372
957,0.0005145023
958,0.0031326208
959,0.0065690298
960,0.008128564
961,0.0020058183
962,0.00023386207
963,0.0014763754
964,0.27127197
965,0.008514805
966,0.00039169998
967,0.0050825006
968,0.041718382
969,0.089714445
970,5.1207426e-05
971,0.015129954
972,0.00048085954
973,0.002291604
974,0.12203844
975,0.024699017
976,0.0032039664
977,0.2569341
978,0.02634427
979,0.1436576
980,0.00065909367
981,0.03805731
982,0.003980362
983,0.2360446
984,0.09801411
985,0.0006581668
986,0.007659127
987,0.004959437
988,0.0028043827
989,0.015142684
990,0.025092784
991,0.053524695
992,0.0010284215
993,0.0013277637
994,0.015060874
995,0.0056814714
996,0.0016545698
997,0.020625722
998,0.017016802
999,0.005104311
1000,0.0015413
1001,0.008716579
1002,0.00077265454
1003,0.05068233
1004,0.08548963
1005,0.00066962355
1006,0.0064286906
1007,0.014734476
1008,0.007889666
1009,0.0024257656
1010,0.17422205
1011,0.01463641
1012,0.02735832
1013,0.17219663
1014,0.0002570442
1015,0.029035205
1016,0.026525378
1017,0.0022147493
1018,0.02068388
1019,0.00037407936
1020,0.048186816
1021,0.0034402283
1022,0.006794493
1023,0.00083966187
1024,0.0027208056
1025,0.0002413798
1026,0.0011573965
1027,0.00713381
1028,0.009412118
1029,0.06381678
1030,0.081848614
1031,0.0010003682
1032,6.709871e-05
1033,0.00012641947
1034,0.0010861937
1035,0.008878217
1036,0.17219663
1037,0.29919913
1038,0.22179069
1039,0.00021125638
1040,0.0026350503
1041,0.11543912
1042,0.010946714
1043,0.0024574474
1044,0.06424495
1045,0.006680268
1046,0.0040807864
1047,0.00036060275
1048,4.1159336e-05
1049,0.0024407464
1050,0.0010939159
1051,0.014234097
1052,0.041225825
1053,0.02611208
1054,0.00068947877
1055,0.006437154
1056,0.016337829
1057,0.00074067886
1058,0.0035348546
1059,0.0012808644
1060,0.104227215
1061,0.00059665856
1062,0.00028090723
1063,0.07407222
1064,0.0007008103
1065,0.25361067
1066,0.0067277513
1067,9.468077e-05
1068,0.0011346828
1069,0.00012060294
1070,0.22696568
1071,0.00010525699
1072,0.004308422
1073,0.00086163636
1074,0.016481379
1075,0.00017487751
1076,0.028790325
1077,0.0015084939
1078,0.00013527084
1079,0.08912476
1080,0.013474639
1081,0.012281747
1082,0.0058703115
1083,0.008320963
1084,0.18970941
1085,0.029486785
1086,3.4844754e-05
1087,0.07240407
1088,0.0015945907
1089,0.0006391439
1090,0.047478735
1091,0.020245386
1092,0.0037858854
1093,0.00058963744
1094,0.001290555
1095,0.0011073527
1096,0.0024849311
1097,0.0062905164
1098,0.0002927294
1099,0.09001047
1100,0.004893742
1101,4.078615e-05
1102,0.023600696
1103,1.4614135e-05
1104,0.0039946376
1105,0.0037077249
1106,0.0005559784
1107,0.013319112
1108,0.050118968
1109,0.0014724383
1110,0.010872934
1111,2.0147054e-05
1112,0.00094021345
1113,0.004902639
1114,0.00068895955
1115,0.00020437455
1116,0.0016728401
1117,0.0039176736
1118,0.004533344
1119,0.0006894305
1120,0.030150017
1121,0.001436995
1122,0.003340531
1123,0.21187201
1124,0.0015364762
1125,0.09925093
1126,0.04292734
1127,0.0020410896
1128,0.0020450107
1129,0.016072292
1130,0.005006974
1131,0.001222957
1132,0.0092352545
1133,0.004530644
1134,0.0021176815
1135,0.0005748402
1136,0.0018311676
1137,0.0013660067
1138,0.0022154134
1139,0.0030901344
1140,0.0178809
1141,0.04127313
1142,0.0018842948
1143,0.019781701
1144,0.07057214
1145,8.152814e-06
1146,0.07372158
1147,0.00018208148
1148,0.04495862
1149,0.0011996998
1150,0.0030192037
1151,0.0020439064
1152,0.12476622
1153,0.0013228165
1154,0.00020314088
1155,0.0015572752
1156,0.01694477
1157,0.021012662
1158,0.014375727
1159,0.00046877228
1160,0.00076948875
1161,0.02730597
1162,0.16869122
1163,0.0037675467
1164,0.014180197
1165,0.012633559
1166,0.001712427
1167,0.0047414517
1168,0.006524088
1169,0.001528858
1170,0.0006941569
1171,0.0118548805
1172,0.00040176668
1173,0.00012712277
1174,0.0016702017
1175,0.00034132155
1176,0.00011066899
1177,0.022613417
1178,0.25361067
1179,0.0008370832
1180,0.0034043852
1181,0.024301155
1182,0.0015373183
1183,0.07937828
1184,0.012267646
1185,0.028589562
1186,0.030308846
1187,0.0016342448
1188,0.00049444416
1189,0.25361067
1190,0.017712306
1191,0.012251421
1192,0.065506294
1193,0.025033712
1194,0.0011994798
1195,0.0003547827
1196,0.0009487397
1197,0.0069926577
1198,0.0029732257
1199,0.013575246
1200,0.03530666
1201,0.012514897
1202,0.00054146507
1203,0.0003684723
1204,6.183359e-05
1205,0.040102396
1206,0.027849
1207,0.0014746098
1208,9.506827e-06
1209,0.18197452
1210,0.002777028
1211,0.023516705
1212,0.007743554
1213,0.00065059453
1214,0.28119478
1215,0.064658634
1216,0.11434691
1217,0.2715477
1218,7.417202e-05
1219,0.013520333
1220,0.0021997425
1221,0.012103151
1222,0.045826226
1223,4.8583617e-05
1224,0.0003470588
1225,0.013649046
1226,0.16745761
1227,0.0040196306
1228,0.0004802096
1229,0.0031851863
1230,0.00087778224
1231,0.0001418147
1232,0.012470529
1233,0.046243865
1234,0.0022416904
1235,0.0003874656
1236,3.255003e-05
1237,0.0014919185
1238,0.00049946125
1239,0.007588789
1240,0.001056002
1241,0.0033917523
1242,0.0002758324
1243,0.0063538966
1244,0.0061382204
1245,0.00306019
1246,0.00037534966
1247,0.09935218
1248,0.014380714
1249,0.0006795472
1250,0.02323567
1251,0.0041525667
1252,0.10311286
1253,0.0060571055
1254,2.5913305e-05
1255,0.0008605602
1256,0.00068219856
1257,0.0023064546
1258,0.00068895955
1259,0.01476858
1260,0.00024694664
1261,0.46043712
1262,0.001962303
1263,0.008013514
1264,0.0012952646
1265,0.080095
1266,0.014588581
1267,0.20378703
1268,0.00022618235
1269,0.0009643408
1270,0.0039849794
1271,0.00060228235
1272,0.0032991106
1273,0.028790325
1274,0.002924028
1275,0.0023759843
1276,2.121329e-05
1277,0.13423407
1278,0.0030822295
1279,0.0011677982
1280,0.00029665176
1281,0.019599287
1282,0.010319983
1283,0.00016528327
1284,0.007225492
1285,0.00014362493
1286,0.0006941569
1287,0.006196501
1288,0.043492064
1289,0.00027547026
1290,0.007768328
1291,0.0004839074
1292,0.116841726
1293,0.5093803
1294,0.00049415696
1295,0.46744546
1296,0.00079642975
1297,0.03971343
1298,0.071829155
1299,0.0012830049
1300,0.0022211368
1301,0.0018768589
1302,0.009047104
1303,0.0066708582
1304,0.0002638509
1305,0.0047990005
1306,0.00010296329
1307,0.018352943
1308,0.0019391546
1309,0.00047678623
1310,0.05769353
1311,0.000274535
1312,0.02068388
1313,0.00454077
1314,0.39611897
1315,0.016463641
1316,0.00015330403
1317,0.0074458285
1318,0.00048390028
1319,0.014159666
1320,0.005080247
1321,0.0079466505
1322,0.0029452608
1323,0.12247353
1324,0.00039599664
1325,0.020161422
1326,0.030321775
1327,0.46744546
1328,4.246598e-05
1329,0.028818272
1330,0.0001484354
1331,0.0015037576
1332,0.00040244148
1333,0.0004663784
1334,0.04495862
1335,0.0006545182
1336,0.00039018298
1337,0.28465497
1338,2.351967e-05
1339,0.010255037
1340,0.0018114953
1341,0.00041279633
1342,0.13043943
1343,0.0018211252
1344,0.00020503368
1345,0.014211032
1346,0.0019331706
1347,0.007394641
1348,0.010097376
1349,0.016159952
1350,0.017712306
1351,0.006756337
1352,0.00563492
1353,0.011764819
1354,0.062146977
1355,0.0016342448
1356,0.3272262
1357,0.00019981942
1358,0.004034514
1359,0.00016539109
1360,0.0010460538
1361,0.0067348764
1362,0.046613857
1363,0.0050825006
1364,0.0005667636
1365,0.0021771446
1366,0.0005867145
1367,3.865259e-05
1368,0.0062296055
1369,0.003353938
1370,0.38723305
1371,0.005445968
1372,0.0009052309
1373,0.018820766
1374,0.003494155
1375,0.0012126149
1376,0.052606855
1377,0.018149635
1378,0.013209254
1379,0.032392923
1380,0.09499959
1381,2.6981981e-05
1382,7.593836e-06
1383,0.36413682
1384,0.00029313323
1385,7.327874e-05
1386,0.0017241808
1387,0.011937863
1388,0.064377986
1389,0.007937104
1390,0.18597691
1391,0.005987003
1392,0.0018082648
1393,0.21124691
1394,0.13038394
1395,0.004335584
1396,0.026332205
1397,0.16709824
1398,0.0004469751
1399,0.0005748402
1400,0.024924854
1401,0.15059438
1402,0.018461656
1403,0.0009235994
1404,0.19302732
1405,0.0008304778
1406,0.046530273
1407,0.0019430399
1408,0.009724604
1409,0.0316113
1410,0.0014194484
1411,0.0024213318
1412,0.0008754423
1413,0.0009281784
1414,0.004361384
1415,0.0022416904
1416,0.017994635
1417,0.0005728132
1418,0.0015212101
1419,0.0001290961
1420,0.086571775
1421,0.01637562
1422,0.00029047806
1423,0.00056890794
1424,0.016468275
1425,3.0657342e-05
1426,0.00082961406
1427,0.0036917618
1428,0.028190715
1429,0.0025528094
1430,0.00837503
1431,0.00035786678
1432,0.0037530845
1433,0.0047997683
1434,0.014717373
1435,0.00029718142
1436,0.00036092536
1437,0.0045326813
1438,0.004634238
1439,0.00042136034
1440,0.0009524504
1441,0.0007450311
1442,6.529742e-05
1443,0.066636644
1444,0.00037103723
1445,0.008139801
1446,0.0034855832
1447,0.00023275761
1448,0.0002111885
1449,0.007937104
1450,0.00594268
1451,0.019243157
1452,0.00021943013
1453,0.0013516723
1454,0.027665125
1455,0.00031786738
1456,4.814376e-05
1457,0.08626811
1458,0.032753993
1459,0.0013991818
1460,0.08135191
1461,5.9802833e-06
1462,0.00045129601
1463,0.0004434534
1464,0.0026146986
1465,0.0022241413
1466,0.008930064
1467,0.007988735
1468,2.9698223e-05
1469,0.0005446009
1470,0.010009341
1471,0.0019585467
1472,0.00014592629
1473,0.2385667
1474,0.00052336
1475,0.0009864264
1476,0.0019354001
1477,0.13423407
1478,0.006284772
1479,0.0056788777
1480,0.009320635
1481,0.00026448484
1482,0.0005120002
1483,0.035556514
1484,0.0002446593
1485,0.0027521348
1486,0.008463787
1487,1.2431408e-05
1488,0.011194424
1489,0.0069591478
1490,5.0250088e-05
1491,0.00071306614
1492,0.00025060956
1493,0.005048213
1494,0.021633996
1495,0.0002574486
1496,0.0047636023
1497,0.06258187
1498,0.16869122
1499,0.02634427
1500,0.0006546392
1501,0.1042593
1502,0.0005840729
1503,0.0022600784
1504,0.002314832
1505,0.00039018298
1506,6.7375695e-05
1507,0.002792031
1508,0.016091999
1509,0.00012751139
1510,0.000115239774
1511,0.0017411534
1512,0.015428847
1513,0.00017074363
1514,0.00011637964
1515,0.016006751
1516,0.0039877584
1517,0.00015593329
1518,0.00039903863
1519,0.0007489948
1520,1.4128531e-05
1521,0.009026821
1522,0.0012616166
1523,0.0022361204
1524,0.00028839713
1525,9.4931005e-05
1526,0.0012419252
1527,0.0005381174
1528,0.0017453855
1529,0.21187201
1530,0.008128564
1531,0.0002249543
1532,0.009501034
1533,0.00048115343
1534,1.9310593e-05
1535,1.6712464e-05
1536,0.31977388
1537,0.00527924
1538,0.021301553
1539,0.092473924
1540,0.034211114
1541,0.001246435
1542,0.0008631397
1543,0.02530379
1544,0.008855651
1545,0.0016418002
1546,0.006284772
1547,0.006562026
1548,0.08856628
1549,0.006550271
1550,0.00495601
1551,0.17219663
1552,0.002960559
1553,0.004658277
1554,0.0010563658
1555,0.09972294
1556,0.052240077
1557,0.00044367096
1558,0.0021525852
1559,0.0041023483
